"","HCI_CODE","HCI_NAME","LICENCE_TYPE","HCI_TEL","POSTAL_CD","ADDR_TYPE","BLK_HSE_NO","FLOOR_NO","UNIT_NO","STREET_NAME","BUILDING_NAME","CLINIC_PROGRAMME_CODE","X_COORDINATE","Y_COORDINATE","INC_CRC","FMEL_UPD_D","LONGITUDE","LATITUDE","ADDRESS"
"406","9402033","Healthway Medical","MC","65679881","650153","A","153","01","284","BUKIT BATOK ST 11","","CDMP,CHAS","18090.59544666","36623.13169561","0C0795B481C7C1A6","20200902122251",103.7442927,1.3475797,"153 Bukit Batok St 11, #01-284, Singapore 650153"
"407","9402162","Healthway Medical","MC","63647450","730717","","717","01","114","WOODLANDS DRIVE 70","","CDMP,CHAS,ISP","24235.86658794","46950.04834135","80E3E09F841F073D","20200902122251",103.7995067,1.4409093,"717 Woodlands Drive 70, #01-114, Singapore 730717"
"408","9405375","Healthway Medical","MC","64516558","560452","A","452","01","1787","ANG MO KIO AVE 10","","CDMP,CHAS,ISP","30546.51908653","38991.25957488","32CEE72D02C860C2","20200902122251",103.856313,1.3688949,"452 Ang Mo Kio Ave 10, #01-1787, Singapore 560452"
"409","13C0001","Healthwerkz Medical Centre (CCK)","MC","67662827","680225","A","225","01","199","CHOA CHU KANG CENTRAL","","CDMP,CHAS,ISP","18158.96700811","40339.68620283","451C8F6D8FCDB1D7","20200902122251",103.7449823,1.3812858,"225 Choa Chu Kang Central, #01-199, Singapore 680225"
"410","15M0334","Healthwerkz medical centre @ orchard","MC","67345987","228210","","9","11","02","SCOTTS ROAD","PACIFIC PLAZA","CDMP,CHAS","27867.51894681","32096.85229524","500139142C5D8077","20200902122251",103.8320871,1.3065981,"9 Scotts Road, #11-02, Singapore 228210"
"411","15M0168","Heartland Family Clinic","MC","62500655","763333","A","333C","01","167","YISHUN STREET 31","","CDMP,CHAS","29387.9028634","45956.64043346","F016890DFA7AA60D","20200902122251",103.8450316,1.4314732,"333c Yishun Street 31, #01-167, Singapore 763333"
"412","20M0049","HeartlandHealth","MC","62521070","320087","A","87","01","869","WHAMPOA DRIVE","","CHAS","30494.78565412","33948.12151178","A6688FFA40A20E9A","20200902122251",103.8557065,1.3233111,"87 Whampoa Drive, #01-869, Singapore 320087"
"413","11C0126","Hill Spring Medical","MD","64563200","577552","B","12","","","JALAN LEBAN","SEMBAWANG HILLS ESTATE","CDMP,CHAS","27538.93180407","39284.23682827","CD83A5B07132E57E","20200902122251",103.8291559,1.3715747,"12 Jalan Leban, Singapore 577552"
"414","9403513","Hisemainn Medical Clinic (Bukit Batok)","MD","65691375","654289","A","289E","01","160","BUKIT BATOK ST 25","","CDMP,CHAS,ISP","19777.16142979","36257.16226119","D9E1032CCC23C33C","20200902122251",103.7591961,1.344131,"289e Bukit Batok St 25, #01-160, Singapore 654289"
"415","9403514","Hisemainn Medical Clinic (Jurong West)","MD","67958990","640276","A","276","01","06","JURONG WEST ST 25","","CDMP,CHAS,ISP","13577.72999943","37301.41460053","80383DB8FF9947D0","20200902122251",103.7039832,1.3537999,"276 Jurong West St 25, #01-06, Singapore 640276"
"416","9402640","Horizon Medical Centre","MD","62502692","574424","B","200","01","11","Upper Thomson Road","Thomson Imperial Court","CDMP,CHAS","28304.38235538","37105.66691883","2BE743CC1D5331AC","20200902122251",103.8360304,1.3518453,"200 Upper Thomson Road, #01-11, Singapore 574424"
"417","9400124","LIFELINE BISHAN MEDICAL CLINIC","MC","62598969","570501","A","501","01","376","BISHAN ST 11","","CDMP,CHAS,ISP","29753.77404795","36726.61133352","42D2DC9636FD7CE0","20200902122251",103.849097,1.348388,"501 Bishan St 11, #01-376, Singapore 570501"
"418","9403800","LIFELINE BUKIT PANJANG MEDICAL CLINIC","MC","67605788","670103","A","103","01","37","GANGSA ROAD","","CDMP,CHAS","20790.78008764","40072.0159501","1CE721DB21DC8587","20200902122251",103.7685186,1.3787279,"103 Gangsa Road, #01-37, Singapore 670103"
"419","9400959","LIFELINE MEDICAL CENTRE","MD","67772891","120710","A","710","01","261","CLEMENTI WEST ST 2","","CDMP,CHAS,ISP","20009.26934417","32068.44606493","344C4FF8B763A27A","20200902122251",103.7615478,1.3061881,"710 Clementi West St 2, #01-261, Singapore 120710"
"420","9402533","LIFELINE MEDICAL GROUP","MC","68812392","540118","A","118","02","18","RIVERVALE DRIVE","RIVERVALE PLAZA","CDMP,CHAS,ISP","35625.67314454","40809.19266326","C0989E6E8E0C3CF2","20200902122251",103.9019834,1.3855939,"118 Rivervale Drive, #02-18, Singapore 540118"
"421","9403070","LIFELINE NEIGHBOURHOOD MEDICAL CLINIC","MD","65678316","650280","A","280","01","333","BUKIT BATOK EAST AVE 3","","CDMP,CHAS","19511.54831031","36647.63105565","A375F84D661AD732","20200902122251",103.7568434,1.3478798,"280 Bukit Batok East Ave 3, #01-333, Singapore 650280"
"422","9403166","LIFELINE PUNGGOL MEDICAL CLINIC PTE LTD","MC","63155428","820198","A","198","02","03","PUNGGOL FIELD","","CDMP,CHAS","36133.24925229","42371.14590226","C37A201709C88A20","20200902122251",103.9063393,1.3994613,"198 Punggol Field, #02-03, Singapore 820198"
"423","9403801","LIFELINE YISHUN RING MEDICAL CLINIC","MC","67522017","760846","A","846","01","3615","YISHUN RING ROAD","","CDMP,CHAS,ISP","28147.23104446","44286.55224986","20E5FA089EADA2DB","20200902122251",103.8345779,1.4167918,"846 Yishun Ring Road, #01-3615, Singapore 760846"
"424","9400961","LIFELINK SN CLINIC & SURGERY","MC","62813977","550153","A","153","01","534","Serangoon North Avenue 1","","CDMP,CHAS,ISP","32339.52891176","39107.77178935","57353662665FD37D","20200902122251",103.8721921,1.3702817,"153 Serangoon North Avenue 1, #01-534, Singapore 550153"
"425","9400965","LILY AW PASIR RIS FAMILY CLINIC & SURGERY","MC","65822122","510446","A","446","01","116","PASIR RIS DR 6","","CDMP,CHAS,ISP","41845.14385673","39147.37166485","B50BD38774D7DCAB","20200902122251",103.9572734,1.3704673,"446 Pasir Ris Dr 6, #01-116, Singapore 510446"
"426","9400974","LIM CLINIC & SURGERY","MD","62412211","461020","A","20","01","418/420","CHAI CHEE ROAD","","CDMP,CHAS,ISP","37967.87119886","34278.19526654","5C9C0AFB54C8F598","20200902122251",103.9227142,1.326468,"20 Chai Chee Road, #01-418/420, Singapore 461020"
"427","9400976","LIM CLINIC & SURGERY","MD","62527473","310109","A","109","01","312","TOA PAYOH LOR 1","","CDMP,CHAS,ISP","29433.83685933","35932.72301266","75305A9A2B83F80C","20200902122251",103.8463986,1.3412056,"109 Toa Payoh Lor 1, #01-312, Singapore 310109"
"428","9401991","LIM COUNTRY CLINIC","MD","62868047","530208","A","208","01","207","HOUGANG ST 21","","CDMP,CHAS,ISP","33933.62384374","37863.37013757","7DE9914158CA47E0","20200902122251",103.886624,1.3586913,"208 Hougang St 21, #01-207, Singapore 530208"
"429","9400991","LIN & SONS CLINIC & SURGERY PTE LTD","MC","67690554","680018","","18","01","97","TECK WHYE LANE","","CDMP,CHAS,ISP","19180.77675744","40030.81792505","9449F6D673AEBA79","20200902122251",103.7541248,1.3782996,"18 Teck Whye Lane, #01-97, Singapore 680018"
"430","17M0012","LIVEWELL MEDICAL FAMILY CLINIC","MC","69099888","329984","B","20","01","08","AH HOOD ROAD","ZHONGSHAN MALL","CDMP,CHAS","29473.00989573","34352.36196642","0E10DDA0A0DE4AD6","20200902122251",103.8464429,1.3269683,"20 Ah Hood Road, #01-08, Singapore 329984"
"431","9401174","LO & LEE CLINIC & SURGERY","MC","62855688","530134","A","134","01","462","LORONG AH SOO","","CDMP,CHAS","33919.53706358","36953.10402237","A8142DD13D39107C","20200902122251",103.8865398,1.350518,"134 Lorong Ah Soo, #01-462, Singapore 530134"
"432","9400996","LOH CLINIC","MC","67427320","380045","A","45","01","166","SIMS DR","","CHAS","33021.87305366","33290.01899803","90437EDEF141D05D","20200902122251",103.8783863,1.3174127,"45 Sims Dr, #01-166, Singapore 380045"
"433","9401001","LOI+WONG CLINIC & SURGERY","MC","65626676","640492","","492","01","08","JURONG WEST ST 41","","CDMP,CHAS","15965.43194163","36895.89117686","F923DD2B3FA63209","20200902122251",103.7249798,1.3500345,"492 Jurong West St 41, #01-08, Singapore 640492"
"434","11C0024","LONDON (MH) CLINIC & SURGERY","MD","62807262","530104","A","104","01","1123","HOUGANG AVE 1","","CDMP,CHAS","34343.43869241","37430.76461707","EE7A7B8CE81D504D","20200902122251",103.890305,1.354793,"104 Hougang Ave 1, #01-1123, Singapore 530104"
"435","9401010","LOW & LEE CLINIC & SURGERY","MC","64451175","460055","A","55","01","202","CHAI CHEE DR","","CDMP,CHAS","37537.2085197","34341.84435664","34F7D6C6E9D4B8AF","20200902122251",103.9193384,1.3271729,"55 Chai Chee Dr, #01-202, Singapore 460055"
"436","9401013","LOW MEDICAL CLINIC","MC","62950805","330067","A","67","01","447","KALLANG BAHRU","","CDMP,CHAS,ISP","32008.40155875","33738.63237734","F10E9879D8512058","20200902122251",103.8691372,1.3217528,"67 Kallang Bahru, #01-447, Singapore 330067"
"437","9401023","LUM CLINIC & SURGERY","MC","62784827","090109","A","109","01","149","BUKIT PURMEI RD","","CDMP,CHAS","27108.79260969","28490.16251763","92B35754E1EEAE44","20200902122251",103.8252941,1.2739482,"109 Bukit Purmei Rd, #01-149, Singapore 090109"
"438","9404174","LUSUMU Family Clinic","MD","64459910","460530","A","530","01","638","Bedok North St 3","","CDMP,CHAS","38428.02488259","35100.95766993","1680C84B7A50B2FC","20200902122251",103.9269518,1.3337144,"530 Bedok North St 3, #01-638, Singapore 460530"
"439","16C0359","Lakeside Family Medicine Clinic","MC","62626434","641518","","518A","01","02","JURONG WEST STREET 52","","CDMP,CHAS","15261.74445208","36364.37224648","9CBFA9BC420AF3D3","20200902122251",103.7189185,1.3453143,"518a Jurong West Street 52, #01-02, Singapore 641518"
"440","14M0355","Lee Respiratory and Sleep Clinic","MC","65358833","574623","B","820","05","58","THOMSON ROAD","MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D","CDMP,CHAS","28476.6056996","35997.46734975","987F0929BFE6AADA","20200902122251",103.8372638,1.3416368,"820 Thomson Road, #05-58, Singapore 574623"
"441","15C0403","Lian Clinic","MD","62697435","730018","A","18","01","269","Marsiling Lane","","CDMP,CHAS,ISP","21828.46242818","47231.3118245","E83FB065C0A51AED","20200902122251",103.7778664,1.443392,"18 Marsiling Lane, #01-269, Singapore 730018"
"442","15M0385","Lifescan Medical Centre","MC","62353253","238859","","290","07","18 to 20","ORCHARD ROAD","PARAGON","CDMP,CHAS","28282.56373985","31801.09362603","D2124758B5625BBE","20200902122251",103.8361743,1.3043349,"290 Orchard Road, #07-18 To 20, Singapore 238859"
"443","9404300","Lily Neo Clinic Pte Ltd","MD","64726226","329565","B","101","21","09","IRRAWADDY ROAD","ROYAL SQUARE MEDICAL SUITES @ NOVENA","CHAS","29105.57658054","33637.04367118","FA8D0E6B9BE0D06A","20200902122251",103.8432372,1.3206053,"101 Irrawaddy Road, #21-09, Singapore 329565"
"444","9400971","Lim Clinic","MC","64549172","560446","A","446","01","1663","ANG MO KIO AVE10","","CDMP,CHAS,ISP","30452.62780104","38865.58366781","E99A29E3DCF677B2","20200902122251",103.8551856,1.3678117,"446 Ang Mo Kio Ave10, #01-1663, Singapore 560446"
"445","9405059","Hua Mei Clinic","MC","65939530","168730","","298","15","01 TO 06","TIONG BAHRU ROAD","CENTRAL PLAZA","CDMP,CHAS,ISP","27418.49280301","29857.96934207","18A30F345B606BEA","20200902122251",103.827346,1.2864244,"298 Tiong Bahru Road, #15-01 To 06, Singapore 168730"
"446","18M0318","I-HEALTH MEDICAL CLINIC","MC","62911371","330030","A","30","01","883","BENDEMEER ROAD","BENDEMEER VILLE","CDMP,CHAS","31420.08490826","33507.4016594","008BE2690992DC98","20200902122251",103.8640906,1.3193902,"30 Bendemeer Road, #01-883, Singapore 330030"
"447","9404476","ICON MEDICAL CLINIC","MC","65600521","640517","A","517","01","101","JURONG WEST ST 52","","CDMP,CHAS","15358.20007142","36443.0204543","6D06BABAE8A45E66","20200902122251",103.7194616,1.3456775,"517 Jurong West St 52, #01-101, Singapore 640517"
"448","19M0051","IDOC CLINIC (HONG KAH) PTE LTD","MC","","640502","A","502","01","813","JURONG WEST AVENUE 1","","CHAS","15203.57435132","36957.38833439","85F00EA1121CFD27","20200902122251",103.7181955,1.3504465,"502 Jurong West Avenue 1, #01-813, Singapore 640502"
"449","17M0116","INTEMEDICAL 24 HOUR CLINIC","MC","69192998","560525","A","525","01","2407","ANG MO KIO AVENUE 10","CHENG SAN CENTRE","CDMP,CHAS,ISP","30299.00098495","39403.60861049","41AA84913D90FF31","20200902122251",103.8540079,1.3726539,"525 Ang Mo Kio Avenue 10, #01-2407, Singapore 560525"
"450","18M0041","ISLAND FAMILY CLINIC (ANCHORVALE)","MC","62810174","540338","","338","01","02","ANCHORVALE CRESCENT","","CHAS","34269.36497577","42345.17715268","EF713C1D8A1B1829","20200902122251",103.8896595,1.399153,"338 Anchorvale Crescent, #01-02, Singapore 540338"
"451","16M0205","ISLAND FAMILY CLINIC (FERNVALE)","MC","64813740","791473","A","473A","01","03","FERNVALE STREET","","CDMP,CHAS","33332.20666508","42193.79897536","8FA4359BCCF825CE","20200902122251",103.8806434,1.3982256,"473a Fernvale Street, #01-03, Singapore 791473"
"452","16M0275","ISLAND FAMILY CLINIC (KEAT HONG)","MC","68910847","680803","A","803","01","04","KEAT HONG CLOSE","","CDMP,CHAS,ISP","17921.89859495","39572.821834","FC6A52A137AF2C9D","20200902122251",103.7426151,1.3742488,"803 Keat Hong Close, #01-04, Singapore 680803"
"453","18M0141","Integrated Wellness Clinic","MC","63390665","307470","B","8","05","04","SINARAN DRIVE","NOVENA SPECIALIST CENTER","CDMP,CHAS,ISP","29275.80883626","33587.73636901","274B9AEE2CB06765","20200902122251",103.8447218,1.3200182,"8 Sinaran Drive, #05-04, Singapore 307470"
"454","18M0059","Island Family Clinic & Endoscopy Centre","MC","62810174","540338","","338","01","08","ANCHORVALE CRESCENT","","CHAS","34269.36497577","42345.17715268","EF713C1D20BDAF09","20200902122251",103.8896595,1.399153,"338 Anchorvale Crescent, #01-08, Singapore 540338"
"455","12C0190","Island Family Clinic (Bedok)","MD","62435871","470763","A","763","01","283","BEDOK RESERVOIR VIEW","","CDMP,CHAS,ISP","39297.22146033","35361.81375203","B5D4370E0C70B16C","20200902122251",103.9350188,1.3362289,"763 Bedok Reservoir View, #01-283, Singapore 470763"
"456","18M0338","Island Family Clinic (Bukit Batok)","MC","62501530","650447","A","447","01","05","BUKIT BATOK WEST AVENUE 9","","CHAS","17593.54200344","37199.98283387","9D41F89D912A589E","20200902122251",103.7398447,1.3527171,"447 Bukit Batok West Avenue 9, #01-05, Singapore 650447"
"457","15M0146","Island Family Clinic (Sengkang)","MC","63842759","540279","A","279","01","05","SENGKANG EAST AVENUE","","CDMP,CHAS","34646.03650335","40906.58198936","A02E2E6776E0F898","20200902122251",103.8929216,1.3862344,"279 Sengkang East Avenue, #01-05, Singapore 540279"
"458","9404061","Island Medical Clinic","MC","62550900","307987","B","55","02","07","Newton Road","Revenue House","CHAS","28983.38878618","33531.11559553","B4AE2E2647903C07","20200902122251",103.8420954,1.3193785,"55 Newton Road, #02-07, Singapore 307987"
"459","9400749","JAPAN CLINIC AND SURGERY","MC","62984517","200802","A","802","01","55","FRENCH RD","","CDMP,CHAS,ISP","30999.35036991","32218.36541624","8BFF0FCE89A14FD4","20200902122251",103.8600775,1.3074649,"802 French Rd, #01-55, Singapore 200802"
"460","9402063","JIREH FAMILY CLINIC","MC","63660373","730883","A","883","02","468A","WOODLANDS ST 82","","CDMP,CHAS","23240.30157166","47157.89552847","32D427F18439DF23","20200902122251",103.7906912,1.4427059,"883 Woodlands St 82, #02-468a, Singapore 730883"
"461","9404817","JJ CLINIC & SURGERY","MC","64595594","560107","A","107","01","150","ANG MO KIO AVENUE 4","","CDMP,CHAS,ISP","28452.14359945","39266.19117745","4F93EA80B15579ED","20200902122251",103.8372427,1.3714168,"107 Ang Mo Kio Avenue 4, #01-150, Singapore 560107"
"462","9400756","JO-LIN FAMILY CLINIC & SURGERY","MC","67606014","680533","A","533","01","29","CHOA CHU KANG ST 51","LIMBANG SHOPPING CENTRE","CDMP,CHAS","17959.80639937","41554.16547073","0D8F18D8560D07EE","20200902122251",103.7431268,1.3922588,"533 Choa Chu Kang St 51, #01-29, Singapore 680533"
"463","9405335","JOY CLINIC AND SURGERY","MD","67530702","760844","A","844","01","164","YISHUN ST 81","","CDMP,CHAS","28236.80771967","44158.155584","DBAA8CFF799ACDCD","20200902122251",103.8350761,1.4154318,"844 Yishun St 81, #01-164, Singapore 760844"
"464","19M0221","JOY FAMILY CLINIC","MC","64422483","470703","A","703","01","3506","BEDOK RESERVOIR ROAD","","CHAS","37634.82343308","35482.60637394","51076516EB76A731","20200902122251",103.920494,1.3374289,"703 Bedok Reservoir Road, #01-3506, Singapore 470703"
"465","9405739","JUBILEE FAMILY PHYSICIANS","MC","65821883","510258","A","258","02","16","PASIR RIS ST 21","","CDMP,CHAS,ISP","42613.64820546","38789.96531543","180BD552228280CB","20200902122251",103.9645341,1.3669641,"258 Pasir Ris St 21, #02-16, Singapore 510258"
"466","9400778","JURONG EAST CLINIC","MD","65608004","600114","A","114","01","406","JURONG EAST ST 13","","CDMP,CHAS","17014.78428489","35709.20254902","7D9B52B5B14A7108","20200902122251",103.7345734,1.3392112,"114 Jurong East St 13, #01-406, Singapore 600114"
"467","9404526","JW Corporation Clinic Pte Ltd","MD","65646745","640507","A","507","01","156","Jurong West Street 52","","CDMP,CHAS","15214.16702571","36794.37935138","38D3E3DBB5987D2B","20200902122251",103.7183764,1.3492,"507 Jurong West Street 52, #01-156, Singapore 640507"
"468","9405410","Jade Medical Clinic Pte Ltd","MC","62259813","059818","","8","13","99","EU TONG SEN STREET","THE CENTRAL OFFICE TOWER 1","CDMP,CHAS","29499.94958169","30151.75102766","0AF476009C0ED12D","20200902122251",103.8466671,1.2891137,"8 Eu Tong Sen Street, #13-99, Singapore 059818"
"469","9403620","Jane & Lee Sembawang Family Clinic","MC","68537677","750483","A","483","01","23","Admiralty Link","","CDMP,CHAS,ISP","26026.08049898","48626.6995924","75C6A211C78508F2","20200902122251",103.8154224,1.4560624,"483 Admiralty Link, #01-23, Singapore 750483"
"470","18M0070","Jireh Heart centre","MC","69096221","329563","B","38","06","63","IRRAWADDY ROAD","Mount Elizabeth Novena Specialist Centre","CHAS","29212.37210634","33821.04952423","054CD2908639B440","20200902122251",103.8440388,1.322236,"38 Irrawaddy Road, #06-63, Singapore 329563"
"471","9405205","Joash Family Clinic & Surgery","MC","62827371","534767","A","1030","","","UPPER SERANGOON ROAD","","CDMP,CHAS","34145.14898436","38337.11553832","5CA9AB2F832EE919","20200902122251",103.888502,1.363024,"1030 Upper Serangoon Road, Singapore 534767"
"472","9404224","JoyHealth Medical Clinic & Surgery","MC","67811868","520825","","825","01","50","Tampines Street 81","","CDMP,CHAS,ISP","39069.80786809","36839.685892","BF1FCF6850FD0D5B","20200902122251",103.9327527,1.3494159,"825 Tampines Street 81, #01-50, Singapore 520825"
"473","9400803","K L TAY CLINIC & SURGERY","MC","64481630","470632","","632","01","822","BEDOK RESERVOIR RD","","CDMP,CHAS,ISP","36995.15224481","34917.08989943","4A6F9176E523CC2D","20200902122251",103.9142631,1.3325435,"632 Bedok Reservoir Rd, #01-822, Singapore 470632"
"474","9404823","K N CHIN & ASSOCIATES PTE LTD","MC","65389533","048621","B","24","02","18","RAFFLES PLACE","CLIFFORD CENTRE","CDMP,CHAS","30093.59064293","29587.7747395","35AFDD81B8298EEA","20200902122251",103.8519697,1.2838533,"24 Raffles Place, #02-18, Singapore 048621"
